text,label
know serving . mean .,0
notice like looking shit mirror youre turning right freak,0
"Haha awesome , might need take , doin tonight ?",0
unique enough ? Find 30th August . www.areyouunique.co.uk,1
`` GRAN ONLYFOUND AFEW DAYS AGO.CUSOON HONI '',0
Lol . U trust .,0
Jus an lar . U 'll noe later .,0
"Theoretically yeah , could able come",0
guaranteed £200 award even £1000 cashto claim UR award call free 08000407165 ( 18+ ) 2 stop getstop 88222 PHP,1
"said , '' u mind go bedroom minute ? `` '' OK '' , sed sexy mood . came 5 minuts latr wid cake ... n Wife ,",0
Great hear settling well . 's happenin wit ola ?,0
"think 're going finn 's , come",0
"HOT LIVE FANTASIES call 08707509020 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national rate call",1
"True . passable . get high score apply phd , get 5years salary . make life easier .",0
"Sad story Man - Last week b'day . Wife did'nt wish . Parents forgot n Kids . went work . Even Colleagues wish . entered cabin PA said , `` Happy B'day Boss ! ! '' . felt special . askd 4 lunch . lunch invited apartment . went . said , '' u mind go bedroom minute ? `` '' OK '' , sed sexy mood . came 5 minuts latr wid cake ... n Wife , Parents , Kidz , Friends n Colleagues . screaming .. SURPRISE ! ! waiting sofa .. ... ..... ' NAKED ... !",0
"Urgent -call 09066649731from Landline . complimentary 4 * Ibiza Holiday £10,000 cash await collection SAE & Cs PO BOX 434 SK3 8WP 150ppm 18+",1
she.s drinkin 'm ok .,0
Get ready & lt ; # & gt ; inch pleasure ...,0
know 'm lacking particular dramastorm 's detail part 'm worried,0
Yup thk e shop close lor .,0
"& lt ; # & gt ; fast approaching . , Wish u Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day , Happy Friendship , Mother , Father , Teachers , Childrens Day , & amp ; HAPPY BIRTHDAY 4 U . Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas & lt ; # & gt ; Good Mornings Afternoons , Evenings Nights . RememberI first WISHING U ... 's Raj",0
5 2 work timing .,0
Oh ... Kay ... sat right ?,0
ringtoneking 84484,1
Oh come ah ?,0
'll get headache trying figure . U trust math . promise . : - ),0
Probably money worry . Things coming due several outstanding invoice work two three month ago .,0
wont touch permission .,0
Oh yeah clearly 's fault,0
True lov n care wil nevr go unrecognized . though somone often make mistake valuing . definitly undrstnd start missing .,0
Purity friendship two smiling reading forwarded message .. smiling seeing name . Gud evng,0
URGENT 2nd attempt contact U . £900 prize YESTERDAY still awaiting collection . claim CALL 09061702893,1
happen dear . silent . tensed,0
girl stay bed . girl n't need recovery time . Id rather pas fun cooped bed,0
Alex know guy sell mids 's south tampa n't think could set like 8,0
much cost approx . Per month .,0
Hello darlin ive finished college txt u finish u love Kate xxx,0
Mmm thats better got roast ! id b better drink 2 ! Good indian ?,0
uploaded mine Facebook,0
pic . Please re-send .,0
Well told others 'd marry ...,0
'm done ...,0
Ok ...,0
's happening . gotten job begun registration permanent residency,0
way send shade 's stuff . wonderful .,0
"review KEEP fantastic Nokia N-Gage game deck Club Nokia , go 2 www.cnupdates.com/newsletter . unsubscribe alert reply word",1
taste fish curry : -P,0
da . . Vijay going talk jaya tv,0
purchase stuff today mail . po box number ?,0
Helloooo ... Wake .. ! `` Sweet '' `` morning '' `` welcome '' `` '' `` Enjoy '' `` Day '' `` full joy '' .. `` GUD MRNG '' .,0
cool . fun practicing making baby !,0
"Alright , 're set , text man",0
think disturbing da,0
FREE 1st week ! No1 Nokia tone 4 ur mob every week txt NOKIA 8007 Get txting tell ur mate www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,1
Ding ya break fassyole ! Blacko londn,0
"Oh yes , like torture watching england ?",0
'm done . C ü .,0
URGENT trying contact Last weekend draw show u £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,1
Ok lar ... Joking wif u oni ...,0
Book lesson ? msg ... call work sth ... 'm going get spec . membership PX3748,0
"Perhaps * much easy give account identification , tomorrow UNI",0
UR awarded City Break could WIN £200 Summer Shopping spree every WK . Txt STORE 88039.SkilGme.TsCs087147403231Winawk ! Age16+£1.50perWKsub,1
see half hour,0
"Sun cant come earth send luv ray . cloud cant come river send luv rain . cant come meet U , send care msg U. Gud evng",0
"Damn , poor zac n't stand chance",0
Lol boo hoping laugh,0
good thing 'm getting connection bw,0
Mmmmmmm * snuggle * ... * deep contented sigh * ... * whisper * ... fucking love much barely stand ...,0
performance award calculated every two month.not current one month period ..,0
hope thing went well 'doctors ' ; ) reminds still need 2go.did u c little thing left lounge ?,0
I.ll post l8r . class,0
"K 'm leaving soon , little 9",0
Sent ur email id soon,0
somewhere Fredericksburg,0
"mobile 10 mths ? Update latest Camera/Video phone FREE . KEEP UR NUMBER , Get extra free mins/texts . Text YES call",1
Come home one last time wont anything . Trust .,0
"Sorry , 'll call later",0
soon real thing princess ! make wet ? : ),0
printed oh . & lt ; # & gt ; come upstairs,0
U sleeping .. going take ? Haha .. got spy wat .. online checking n replying mail lor ..,0
Dont kick coco 's,0
Ok going sleep . Hope meet .,0
Lol ok ill try send . warned Sprint dead slow . 'll prolly get tomorrow,0
"Nothing , smsing u n xy lor . Sorry lor da guy neva c u person sort know u lor . u wan 2 meet xy ask 2 bring u along 4 next meeting .",0
"Someone U know asked dating service 2 contact ! Cant Guess ? CALL 09058097189 revealed . POBox 6 , LS15HB 150p",1
Still otside le .. u come 2morrow maga ..,0
Haha ... ... 'm dinner cousin ...,0
"Dont pack buy store.like cereal . must pack food , pack gari something 9ja miss .",0
Nothin come mind . Ü help buy hanger lor . Ur laptop heavy ?,0
likely called Mittelschmertz . Google . dont paracetamol dont worry go .,0
Wat r u ?,0
"Mmmmm ... sooooo good wake word morning , Love ! ! Mmmm fuck ... love , Lion ... * devouring kiss across sea *",0
Finally match heading towards draw prediction .,0
December ! mobile 11mths+ ? entitled update latest colour camera mobile Free ! Call Mobile Update Co FREE 08002986906,1
She.s fine . difficulty phone . work mine . pls send another friend request .,0
Hey around ? 've got enough half + ten owe,0
Call Germany 1 penny per minute ! Call fixed line via access number 0844 861 85 85 . prepayment . Direct access ! www.telediscount.co.uk,1
Hmm ... Bad news ... Hype park plaza $ 700 studio taken ... left 2 bedrm- $ 900 ...,0
Printer cool . mean groovy . Wine groovying,0
Oh god . 'm gon na Google nearby cliff .,0
Full heat pa : - ) applyed oil pa .,0
Haha mayb u 're rite ... U know well . Da feeling liked someone gd lor . U faster go find one gal group attached liao .,0
& lt ; # & gt ; think ? say syllabus,0
time . ‘ prob 3,0
Wah ... Okie okie ... Muz make use e unlimited ... Haha ...,0
X course 2yrs . message messenger lik r sending,0
Today ACCEPT DAY .. U Accept ? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd rply mean enemy,0
show wot say could u c 4 dust ?,0
"much , textin ' . bout ?",0
1 new voicemail . Please call 08719181503,1
"hope alright babe ? worry might felt bit desparate learned job fake ? waiting come back , love",0
Hi u decide wot 2 get 4 bday ill prob jus get voucher frm virgin sumfing,0
Wot u 2 bitch ?,0
love wine dine lady !,0
Nope wif si lor ... Aft bathing dog bathe ... Looks like 's going 2 rain soon .,0
2004 account 07XXXXXXXXX show 786 unredeemed point . claim call 08719181259 Identifier code : XXXXX Expires 26.03.05,1
Hey morning come ask : - ) pa ...,0
think one saying clearly . Ok leave need ask . go come,0
Everybody fun evening . Miss .,0
Yes da . plm ur office,0
Dint come u .,0
ILL B SOON,0
de . looking good : - ) ..,0
"K , pick another 8th 're done ?",0
"XXXMobileMovieClub : use credit , click WAP link next txt message click > > http : //wap . xxxmobilemovieclub.com ? n=QJKGIGHJJGCBL",1
Oh ok prob ..,0
abj serving . staying dad alone .,0
CALL 09090900040 & LISTEN EXTREME DIRTY LIVE CHAT GOING OFFICE RIGHT TOTAL PRIVACY ONE KNOWS [ sic ] LISTENING 60P MIN 24/7MP 0870753331018+,1
Hello handsome ! finding job ? lazy ? Working towards getting back net mummy ? 's boytoy ? miss ?,0
Dunno dat 's wat told . Ok lor ...,0
plan pongal ?,0
want New Nokia 3510i colour phone DeliveredTomorrow ? 300 free minute mobile + 100 free text + Free Camcorder reply call 08000930705,1
well : ) little time . Thing good time ahead :,0
didnt holla ?,0
"n't found way get another app phone , eh ? go net cafe ? take job ? Geeee need babe . crave see ...",0
askd u question hour . answer,0
Hi . 'm always online yahoo would like chat someday,0
Lolnice . went fish .. water . ?,0
n't respond imma assume 're still asleep imma start calling n shit,0
"TheMob > Hit link get premium Pink Panther game , new . 1 Sugababes , crazy Zebra animation badass Hoody wallpaper-all 4 FREE !",1
Thts wat Wright Brother fly ..,0
"SMS SERVICES . inclusive text credit , pls goto www.comuk.net login= 3qxj9 unsubscribe STOP , extra charge . help 08702840625.COMUK . 220-CM2 9AE",1
u noe wat time e place dat sell 4d close ?,0
Thank princess ! want see nice juicy booty ...,0
's oga . Left phone home saw ur message . Hope good . great weekend .,0
tap & spile seven . * pub gas st broad st canal . Ok ?,0
MAYBE WOKE FUCKING 3 WOULD N'T PROBLEM .,0
Dad say hurry hell,0
Wat make u thk 'll fall . actually thk 'm quite prone 2 fall . Lucky dad home ask come n fetch already .,0
"God picked flower dippeditinaDEW , lovingly touched itwhichturnedinto u , gifted tomeandsaid , FRIEND 4U",0
She.s good . wondering wont say hi she.s smiling . coping long distance,0
U meet fren dun wan meet ah ... Muz b guy rite ...,0
"Welcome Select , O2 service added benefit . call specially trained advisor FREE mobile dialling 402 .",1
think chennai well settled ?,0
Boo 'm way mom . 's making tortilla soup . Yummmm,0
"Dude u knw also telugu .. thts gud .. k , gud nyt ..",0
Yeah imma come cause jay want drug,0
"Good morning , im suffering fever dysentry .. able come office today .",0
Yes .. saw message ..,0
day asked anand number . : - ),0
late .,0
"'s fine , give call know want question",0
telling coulda real Valentine n't ? U never pick NOTHING ! !,0
Ok set let u noe e detail later ...,0
Yes know cheesy song frosty snowman : ),0
buy .,0
ok. happen behave like,0
Lmao ok wont needing u hair anymore .,0
"Hey doc pls want get nice shirt hubby nice fiting one budget & lt ; # & gt ; k help pls load card abi hw , keep posted luv . 2 mj",0
'm home ...,0
Aiyah ok wat long got improve already wat ...,0
's ok . popped ask bout something said 'd . around tonght wen girl come ?,0
Heehee funny tho,0
"Customer place , wil cal u sir .",0
1 POLYPHONIC tone 4 ur mob every week ! txt PT2 87575 . 1st Tone FREE ! get txtin tell ur friend . 150p/tone . 16 reply HL 4info,1
n't make life stressfull .. Always find time Laugh .. may add year Life ! surely add life ur year ! ! Gud ni8 .. swt dream ..,0
Hi . Customer Loyalty Offer : NEW Nokia6650 Mobile £10 TXTAUCTION ! Txt word : START : 81151 & get ! 4T & Ctxt TC 150p/MTmsg,1
"Congrats 2 mobile 3G Videophones R . call 09063458130 ! videochat wid ur mate , play java game , Dload polypH music , noline rentl . bx420 . ip4 . 5we . 150p",1
`` Speak feel word better silence ... '' Gud mrng : - ),0
"n't well babe , swollen gland throat ... end ?",0
Unfortunately 've found pick sister airport evening n't think 'll going . try go one th,0
need detail online job .,0
"Whats coming hill ..... monster ! Hope great day . Things r going fine , busy though !",0
guy get used dumb realize .,0
.. ful song lyric ..,0
"07801543489 guaranteed latest Nokia Phone , 40GB iPod MP3 player £500 prize ! Txt word : COLLECT No:83355 ! TC-LLC NY-USA 150p/Mt msgrcvd18+",1
Love one law ; Make happy person love . way friendship one law ; Never make ur friend feel alone alive .... Gud night,0
May b approve panalam ... post ..,0
"Forgot take 3 year shower , sorry . at/your phone dead yet ?",0
"hurting n meaningful line ever : `` compromised everything love , end love compromised everything : - ( `` .. Gud mornin : - )",0
Yup thk r e teacher said make face look longer . Darren ask 2 cut short .,0
B4U voucher w/c 27/03 MARSMS . Log onto www.B4Utele.com discount credit . opt reply stop . Customer care call 08717168528,1
miss much 'm desparate recorded message left day listen hear sound voice . love,0
Hey ! n't forget ... MINE ... ... possession ... property ... MMM ... * childish smile * ...,0
treasure every moment spend together ...,0
Hey gorgeous man . work mobile number . good one babe . Squishy Mwahs .,0
bloo bloo bloo 'll miss first bowl,0
85233 FREE > Ringtone ! Reply REAL,1
Phony £350 award - Todays Voda number ending XXXX selected receive £350 award . match please call 08712300220 quoting claim code 3100 standard rate app,1
said ü dun haf passport smth like dat .. ü juz send email account ..,0
Hows watch resizing,0
"( promise though , n't even gotten dinner yet )",0
Wait & lt ; # & gt ; min ..,0
Sorry da .. today wont come play .. driving clas ..,0
way ur home,0
"Dear Voucher Holder , claim week offer , PC please go http : //www.e-tlp.co.uk/expressoffer Ts & Cs apply . stop text , txt STOP 80062",1
: ) luck.2 catch put : ),0
Merry christmas u annie !,0
"Yo , jp hungry like mofo ?",0
hen night . Going swing,0
U ’ Bin Awarded £50 Play 4 Instant Cash . Call 08715203028 Claim . EVERY 9th Player Wins Min £50-£500 . OptOut 08718727870,1
Yunny ... 'm goin late,0
"Say slowly. ? GOD , LOVE & amp ; NEED , CLEAN HEART BLOOD.Send Ten special people & amp ; u c miracle tomorrow , , pls , pls ...",0
Wishing wonderful week .,0
"importantly , discus u .",0
Hahaha .. use brain dear,0
dont make ne plan nxt wknd coz want u come ok,0
Fffff . text kadeem far gone,0
Guess want alone time . could show watch ..,0
Gud ni8.swt drms.take care,0
"Yo , gon na still stock tomorrow/today ? 'm trying get dubsack",0
Yep get program . 're slacking .,0
Happy new year melody !,0
"clothes , jewelry , trip ?",0
"Trust . Even n't , .",0
Ha ha ha good joke . Girls situation seeker .,0
Yo there class tmrw right ?,0
pick rayan macleran .,0
Hey really pretty late ... want go lesson first ? join . 'm reaching tp mrt,0
"`` Hey j ! r u feeling better , hopeSo hunny . amnow feelin ill & ithink may tonsolitusaswell ! damn iam layin bedreal bored . lotsof luv xxxx ''",0
"n't know , thing 's wrong everyso often , panicks start goin bout bein good enough …",0
Lol enjoy role playing much ?,0
want new Video phone ? 600 anytime network min 400 Inclusive Video call downloads 5 per week Free delTOMORROW call 08002888812 reply,1
Yes think . office lap room think thats last day . didnt shut,0
"Vikky , come around & lt ; TIME & gt ; ..",0
"FREE MESSAGE Activate 500 FREE Text Messages replying message word FREE term & condition , visit www.07781482378.com",1
"44 7732584351 , want New Nokia 3510i colour phone DeliveredTomorrow ? 300 free minute mobile + 100 free text + Free Camcorder reply call 08000930705 .",1
need say anything . know outsider,0
Done internet connection v slow ‘ send . try later first thing tomo .,0
's . want come online ?,0
4mths half price Orange line rental & latest camera phone 4 FREE . phone 11mths+ ? Call MobilesDirect free 08000938767 update ! or2stoptxt & Cs,1
Squeeeeeze ! ! christmas hug .. u lik frndshp den hug back .. u get 3 u r cute : ) 6 u r luvd : * 9 u r lucky ; ) None ? People hate u :,0
n't plan staying night prolly wo n't back til late,0
"swhrt u dey , hope ur ok , tot u 2day.love n miss.take care .",0
send . Bec temple na .,0
Talk sexy ! ! Make new friend fall love world discreet text dating service . text VIP 83110 see could meet .,1
NEFT Transaction reference number & lt ; # & gt ; Rs . & lt ; DECIMAL & gt ; credited beneficiary account & lt ; # & gt ; & lt ; TIME & gt ; : & lt ; # & gt ;,0
"Sorry , ca n't text & amp ; drive coherently , see twenty",0
toshiba portege m100 gd ?,0
3 . received mobile content . Enjoy,1
"Double Mins & 1000 txts Orange tariff . Latest Motorola , SonyEricsson & Nokia Bluetooth FREE ! Call MobileUpd8 08000839402 call2optout/HF8",1
realise busy guy 'm trying bother . get exam outta way try car . gr8 day,0
part `` n't initiate '' n't understand,0
Thank meet monday,0
thk u dun haf 2 hint e forum already lor ... Cos told ron n darren going 2 tell shuhui .,0
"know god created gap finger .. ? , One made come & amp ; fill gap holding hand LOVE .. !",0
lick every drop : ) ready use mouth well ?,0
"SMS SERVICES . inclusive text credit , pls goto www.comuk.net login= * * * * * unsubscribe STOP . extra charge . help:08700469649 . PO BOX420 . IP4 5WE",1
K go sleep well . Take rest : - ) .,0
"Hey ... Thk juz go accordin wat discussed yest lor , except kb sun ... Cos 's nt much lesson go attend kb sat ...",0
"Hey babe ! saw came online second disappeared , happened ?",0
URGENT ! Mobile number awarded £2000 prize GUARANTEED . Call 09061790121 land line . Claim 3030 . Valid 12hrs 150ppm,1
Aaooooright work ?,0
Hiya u like hlday pic looked horrible took mo ! Hows camp Amrca thing ? Speak soon Serena : ),0
"Gosh , pain . Spose better come .",0
. Wana plan trip sometme,0
number u live ? 11 ?,0
Yes started send request make pain came back 'm back bed . Double coin factory . got ta cash nitros .,0
u ever get song stuck head reason wo n't go away til u listen like 5 time ?,0
"Omw back tampa west palm , hear happened ?",0
Hey hun-onbus goin 2 meet . want 2go 4a meal donyt feel like cuz 2 get last bus home ! he sweet latelyxxx,0
"Yes .. said IT. ,",0
also 've sorta blown couple time recently id rather text blue looking weed,0
"Although told u dat 'm baig face watch really like e watch u gave co 's fr u. Thanx 4 everything dat u 've done today , 'm touched ...",0
love . set soul fire . spark . flame . big rawring flame . XoXo,0
"also da , feel yesterday night wait til 2day night dear .",0
"Free msg . Sorry , service ordered 81303 could delivered sufficient credit . Please top receive service .",1
Better . Made Friday stuffed like pig yesterday . feel bleh . least writhing pain kind bleh .,0
Ok ...,0
Oh yes speak txt 2 u ! Hmm . u get email ?,0
"HOT LIVE FANTASIES call 08707509020 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 .. k",1
"Sir , waiting letter .",0
u r winner U ave specially selected 2 receive £1000 cash 4 * holiday ( flight inc ) speak live operator 2 claim 0871277810710p/min ( 18 ),1
Howz pain ? hope u r fine ..,0
... pub ?,0
"Got take 2 take part WRC Rally Oz ? U Lucozade Energy ! Text RALLY LE 61200 ( 25p ) , see pack lucozade.co.uk/wrc & itcould u !",1
Rofl betta invest anti aging product,0
"let , want house 8am .",0
"Fighting world easy , u either win lose bt fightng some1 close u dificult u lose - u lose u win - u still lose .",0
okay . soon . best,0
Call say coming today ok tell fool like ok,0
Lol alright thinkin haha,0
havent add ü yet right ..,0
"Hello darling today ? would love chat , dont tell look like sexy ?",1
"way , 've put skip right outside front house see house . pull .",0
Thx . well month,0
reach 9 . telling . dont know,0
"Good afternoon sunshine ! dawn day ? refreshed happy alive ? breathe air smile ? think , love ... always",0
number vivek ..,0
da run activate full version da .,0
Yes ! one woman man ! Please tell like dislike bed ...,0
awarded SiPix Digital Camera ! call 09061221061 landline . Delivery within 28days . Cs Box177 . M221BP . 2yr warranty . 150ppm . 16 . p p£3.99,1
Cool . come havent wined dined ?,0
"Hi hope u r ok , said would text n't , u seen , let gently please",0
"! 4 * Costa Del Sol Holiday £5000 await collection . Call 09050090044 toClaim . SAE , TC , POBox334 , Stockport , SK38xh , Cost£1.50/pm , Max10mins",1
guaranteed 32000 award maybe even £1000 cash claim ur award call free 0800 ..... ( 18+ ) . legitimat efreefone number wat u think ? ? ?,1
URGENT ! trying contact U. Todays draw show £800 prize GUARANTEED . Call 09050001808 land line . Claim M95 . Valid12hrs,1
Hi : ) asked waheeda fathima leave ?,0
Understand . loss gain : ) work ? School ?,0
many time told stage use laugh . listen aha .,0
"possession , especially first offense",0
Nokia 7250i . get win FREE auction . take part send Nokia 86021 . HG/Suite342/2Lands Row/W1JHL 16+,1
want go perumbavoor,0
issue right . Ill fix tomorrow .,0
"… r stayin extra week , back next wed. rugby weekend ? Hi , c u soon ``",0
Sat right ? Okay thanks ...,0
's shame ! Maybe cld meet hr tomo ?,0
much dirty fellow ?,0
& lt ; # & gt ; min stop somewhere first .,0
Yunny 'm walking citylink ü faster come ... hungry ...,0
Free Msg : get Gnarls Barkleys `` Crazy '' ringtone TOTALLY FREE reply GO message right !,1
"Hello , boytoy ! made home constant thought , love . hope nice visit ca n't wait till come home ... * kiss *",0
"Living simple .. Loving also simple .. Laughing simple .. Winning tooo simple .. , 'SIMPLE ' difficult .. Gud nte . : -",0
Wot u 2 ? Thout u gon na call ! ! Txt bak luv K,0
uncle Atlanta . Wish guy great semester .,0
"Edison rightly said , `` fool ask question wise man answer '' know u speechless ViVa .. GM , GN , GE , GNT : - )",0
able anything .,0
Also fuck family going rhode island wherever fuck leaving alone week new bong & gt ; : (,0
< Forwarded 88877 > FREE entry £250 weekly comp send word ENTER 88877 . 18 & C www.textcomp.com,1
'm gon na rip uterus .,0
Fuck babe ... happened ? come never came back ?,0
Sorry 've gone place . I.ll tomorrow . Really sorry .,0
dun cut short leh . U dun like ah ? failed . 's quite sad .,0
Someone U know asked dating service 2 contact ! Cant Guess ? CALL 09058091854 revealed . PO BOX385 M6 6WU,1
"Nah , Wednesday . bring mini cheetos bag ?",0
HI DARLIN KATE U DOIN SOMETHIN TONIGHT ? IM GOING PUB CALLED SWAN SOMETHING PARENTS ONE DRINK PHONE U,0
"Total disappointment , texted craziest shit got : (",0
"Well , 'm gon na finish bath . good ... fine night .",0
THING R GOOD THANX GOT EXAMS MARCH IVE DONE REVISION ? FRAN STILL BOYF ? IVE GOT TA INTERVIW 4 EXETER BIT WORRIED ! x,0
"people game , 'm mall iouri kaila",0
family responding anything . room went home diwali one called coming . make feel like died .,0
Free entry 2 wkly comp win FA Cup final tkts 21st May 2005 . Text FA 87121 receive entry question ( std txt rate ) & C 's apply 08452810075over18 's,1
Oh ic . thought meant mary jane .,0
come tomorrow di,0
"Sorry battery died , yeah 'm",0
bill 3 £33.65 thats bad !,0
please give u connection today & lt ; DECIMAL & gt ; refund bill,0
Dun b sad .. 's .. Dun thk abt already . Concentrate ur paper k .,0
long applebees fucking take,0
"missionary hook , doggy hook , standing ... |",0
Going take babe ?,0
. check room befor activity,0
Pick bout 7.30ish ? time going ?,0
"shower , baby ?",0
"Buzz ! Hey , Love ! think hope day go well . sleep ? miss babe . long moment together * loving smile *",0
Small problem auction : ) punj asking tiwary,0
"& lt ; # & gt ; g saw day ago , guy want sell wifi & lt ; # & gt ; 3g & lt ; # & gt ; . 's blanked .",0
"complimentary 4 STAR Ibiza Holiday £10,000 cash need URGENT collection . 09066364349 Landline lose ! Box434SK38WP150PPM18+",1
"Yeah , give call 've got minute",0
"Since , side , fever , vomitin .",0
stop old man . get build snowman snow angel snowball fight .,0
know . did't msg recently .,0
Depends u going lor .,0
"HELLOGORGEOUS , HOWS U ? FONE CHARGE LST NITW WEN U TEXD . HOPEU AD NICE WKEND IM SURE U LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",0
asked call ok,0
K 2marrow coming class .,0
Buy Space Invaders 4 chance 2 win orig Arcade Game console . Press 0 Games Arcade ( std WAP charge ) See o2.co.uk/games 4 Terms + setting . purchase,1
"Yeah able , 'll text 'm ready meet",0
eat fo lunch senor,0
Yes . replied mail . 'm going management office later . Plus bank later also.or wednesday .,0
FreeMsg Today 's day ready ! 'm horny & live town . love sex fun & game ! Netcollex Ltd 08700621170150p per msg reply Stop end,1
Waaaat ? ? Lololo ok next time !,0
"sure yet , still trying get hold",0
Idea soon get converted live : ),0
`` Hi Kate lovely see tonight ill phone tomorrow . got sing guy gave card ! xxx '',0
"`` HI BABE UAWAKE ? FEELLIKW SHIT.JUSTFOUND VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE ! SELFISH , DEVIOUSBITCH.ANYWAY , IL CALL U ''",0
know need get hotel . got invitation apologise . Cali sweet come english bloke 's weddin,0
"Hi Shanil , Rakhesh here.thanks , exchanged uncut diamond stuff.leaving back . Excellent service Dino Prem .",0
Yes ! pretty lady like single ?,0
's one issue california okay . snow manageable,0
Thanks Vote . sing along star Karaoke mobile . FREE link reply SING .,1
'm diet . ate 1 many slice pizza yesterday . Ugh 'm ALWAYS diet .,0
Dont let studying stress . L8r .,0
"Abeg , make profit . start . using get sponsor next event ?",0
literally bed like & lt ; # & gt ; hour,0
& lt ; # & gt ; mca . conform .,0
U secret admirer . REVEAL think U R special . Call 09065174042 . opt Reply REVEAL STOP . 1.50 per msg recd . Cust care 07821230901,1
Ok . . bus . . come soon come otherwise tomorrow,0
ask around 's lot term mids,0
started dont stop . pray good idea anything see help guy i.ll forward link .,0
"Thank . way , lost .",0
"free ringtone waiting collected . Simply text password `` MIX '' 85069 verify . Get Usher Britney . FML , PO Box 5249 , MK17 92H . 450Ppw 16",1
"late , call tomorrow morning.take care sweet dream .... u ... ummifying ... bye .",0
Reckon need town eightish walk * carpark .,0
Yeah tote . u wan na ?,0
"2nd time tried 2 contact u. U 750 Pound prize . 2 claim easy , call 08712101358 ! 10p per min . BT-national-rate",1
wud never mind u dont miss u dont need .. u wil really hurt wen u need & amp ; u dont tell ......... Take care : - ),0
"cant u try new invention fly .. 'm joking. ,",0
`` CHEERS U TEX MECAUSE U WEREBORED ! YEAH OKDEN HUNNY R UIN WK SAT ? SOUNDS LIKEYOUR HAVIN GR8FUN J ! KEEP UPDAT COUNTINLOTS LOVEME XXXXX . '',0
Yup song bro . creative . Neva test quality . said check review online .,0
Ok lor ü reaching message .,0
PRIVATE ! 2003 Account Statement 078,1
"545 lor ... Ya , go 4 dinner together ...",0
"n't , prize go another customer . & C www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back busy",1
borrow ur bag ok .,0
time coming later ?,0
Hey go jazz power yoga hip hop kb yogasana,0
FreeMsg : Fancy flirt ? Reply DATE & join UKs fastest growing mobile dating service . Msgs rcvd 25p optout txt stop 83021 . Reply DATE !,1
-PLS STOP bootydelious ( 32/F ) inviting friend . Reply YES-434 NO-434 See : www.SMS.ac/u/bootydelious STOP ? Send STOP FRND 62468,1
"Damn , make tonight want wait til tomorrow",0
Guess ! Somebody know secretly fancy ! Wan na find ? Give u call 09065394973 Landline DATEBox1282EssexCM61XN 150p/min 18,1
"Greetings , ! Consider excused .",0
Pls need dat slowly vomit .,0
"Wen ur lovable bcums angry wid u , dnt take seriously .. Coz angry childish n true way showing deep affection , care n luv ! .. kettoda manda ... nice day da .",0
Prepare pleasured : ),0
"ca n't , n't number !",0
got video tape pple type message lor . U free wan 2 help ? Hee ... Cos noe u wan 2 watch infernal affair ask u along . Asking shuhui oso .,0
"Sorry , 'll call later",0
Yeah like go like friend imma flip shit like half hour,0
farm open ?,0
Thanx ...,0
Ok lor go tog lor ...,0
"accordingly . repeat , text word ok mobile phone send",1
Get brand new mobile phone agent Mob ! Plus load goody ! info text MAT 87021 .,1
Really ... tot ur paper ended long ago ... wat u copied jus got use ? U happy lar ... still haf 2 study : - (,0
. Dunno wat get 4 ...,0
Tessy .. pls favor . Pls convey birthday wish Nimya .. pls dnt forget . Today birthday Shijas,0
send print out da .,0
PRIVATE ! 2003 Account Statement < fone > show 800 un-redeemed S. I. M. point . Call 08715203656 Identifier Code : 42049 Expires 26/10/04,1
"Thank much . skyped wit kz sura , didnt get pleasure company . Hope good . 've given ultimatum oh ! countin aburo . Enjoy !",0
say somebody named tampa,0
Okay lor ... Wah ... like def wont let u go ... Haha ... say term condition ?,0
Captain room : ),0
Okie,0
R U & SAM P EACHOTHER . MEET GO 2 HOUSE,0
Hey whats plan sat ?,0
"Playin space poker , u ?",0
happen tell truth,0
something u ate ?,0
", trying weekend ; V",0
Nope watching tv home ... going . V bored ...,0
"might want pull case plan spending , n't much confidence derek taylor 's money management",0
"know someone know fancy . Call 09058097218 find . POBox 6 , LS15HB 150p",1
?,0
n't b floppy ... b snappy & happy ! gay chat service photo upload call 08718730666 ( 10p/min ) . 2 stop text call 08712460324,1
Ü wait 4 sch finish ard 5 ..,0
tiime n't let hug 's n't break tear .,0
gon na death . 'm gon na leave note say robs fault . Avenge .,0
"Hey sexy bun ! told ? adore , loverboy . hope remember thank sister law meatball * grin * ... love , babe",0
Ok 've sent u da latest version da project .,0
CERI U REBEL ! SWEET DREAMZ LITTLE BUDDY ! ! C YA 2MORO ! NEEDS BLOKES,0
Today-sunday .. sunday holiday .. work ..,0
completed degree . use joining finance .,0
